replay_tick,409419941214900,409419941230700
replay_tick,409419941759900,409419941762100
replay_tick,409419941763700,409419941764200
replay_tick,409419941765000,409419941765800
replay_tick,409419941766600,409419941767000
replay_tick,409454787621600,409454787632000
replay_tick,409454787750100,409454787751700
replay_tick,409454787753100,409454787753500
replay_tick,409454787754300,409454787755100
replay_tick,409454787756000,409454787756300
